"log_ell","log_sigma_f","log_sigma_n","source","chain","retained_draw"
-2.81449812573757,-2.79748457633446,-10.2808248566274,"spike",1,399
-2.60860657468751,-3.01223119393596,-9.99313618135198,"spike",1,400
-2.49867819411615,-3.1008508703042,-11.4086052090302,"spike",1,401
-2.56334715617106,-2.89021968480927,-11.6525450930136,"spike",1,402
-2.56334715617106,-2.89021968480927,-11.6525450930136,"spike",1,403
-2.64240569652873,-2.88965487782787,-10.332377447189,"spike",1,404
-2.64240569652873,-2.88965487782787,-10.332377447189,"spike",1,405
-2.59730293421285,-2.78911802294288,-10.6394060934805,"spike",1,406
-2.085285662733,-2.91478276115193,-11.0546334171131,"spike",1,407
-3.06112370372333,-2.8104247829313,-10.4169571590786,"spike",1,408
-1.74650881792401,-2.82436035444924,-10.6368183034208,"spike",1,409
-2.57720066683067,-2.79898978859263,-10.8166398139603,"spike",1,410
-2.22263307746774,-2.85184948773392,-10.55585828031,"spike",1,411
-2.68986780502297,-2.91675146075189,-10.5398541360126,"spike",1,412
-1.95298193303868,-2.92037299311006,-10.5262699114629,"spike",1,413
-2.29957492229458,-2.75492294744403,-10.3783172616481,"spike",1,414
-0.970231931784333,-2.52198885463962,-9.90660314544791,"spike",1,415
-1.3149594882185,-2.63362437772179,-10.0617240524941,"spike",1,416
-1.9622470859007,-2.65107552268436,-10.8300252740492,"spike",1,417
-1.76496695141492,-2.8465516219643,-10.5604482939874,"spike",1,418
-2.18663849338197,-2.81783291755796,-11.0879036797711,"spike",1,419
-2.18663849338197,-2.81783291755796,-11.0879036797711,"spike",1,420
-2.18663849338197,-2.81783291755796,-11.0879036797711,"spike",1,421
-2.18663849338197,-2.81783291755796,-11.0879036797711,"spike",1,422
-2.18663849338197,-2.81783291755796,-11.0879036797711,"spike",1,423
-2.12590456210281,-2.68794698368205,-11.1680528007699,"spike",1,424
-1.74234837376314,-2.85616213156867,-10.2592874120155,"spike",1,425
-2.93590802617262,-2.76336544242548,-10.6768540883813,"spike",1,426
-2.93590802617262,-2.76336544242548,-10.6768540883813,"spike",1,427
-2.93590802617262,-2.76336544242548,-10.6768540883813,"spike",1,428
-2.67751208954117,-2.89398696733041,-10.4314026992818,"spike",1,429
-2.67751208954117,-2.89398696733041,-10.4314026992818,"spike",1,430
-2.67751208954117,-2.89398696733041,-10.4314026992818,"spike",1,431
-2.67751208954117,-2.89398696733041,-10.4314026992818,"spike",1,432
-3.06103744606768,-2.89843576488752,-10.6652706159707,"spike",1,433
-3.06103744606768,-2.89843576488752,-10.6652706159707,"spike",1,434
-2.2179110227217,-2.90535410722706,-11.4068525924132,"spike",1,435
-2.679987828802,-2.91337644563307,-11.0192973643726,"spike",1,436
-2.679987828802,-2.91337644563307,-11.0192973643726,"spike",1,437
-2.679987828802,-2.91337644563307,-11.0192973643726,"spike",1,438
-2.3866549162705,-3.02533715451105,-10.887479285568,"spike",1,439
-2.3866549162705,-3.02533715451105,-10.887479285568,"spike",1,440
-2.3866549162705,-3.02533715451105,-10.887479285568,"spike",1,441
-2.3866549162705,-3.02533715451105,-10.887479285568,"spike",1,442
-2.38286395988689,-2.82378385492233,-10.3950427216793,"spike",1,443
-2.38286395988689,-2.82378385492233,-10.3950427216793,"spike",1,444
-2.38286395988689,-2.82378385492233,-10.3950427216793,"spike",1,445
-2.38286395988689,-2.82378385492233,-10.3950427216793,"spike",1,446
-2.38286395988689,-2.82378385492233,-10.3950427216793,"spike",1,447
-2.30474392098868,-2.71519736644495,-10.6759059780025,"spike",1,448
-2.23080576558212,-2.61263919204601,-10.9559188005235,"spike",1,449
-2.23080576558212,-2.61263919204601,-10.9559188005235,"spike",1,450
-0.830910821094692,-2.43119908318406,-10.615922545368,"spike",1,451
-1.59160153159476,-2.47778376439702,-11.1435794267536,"spike",1,452
-1.52497469246205,-2.73819550007698,-10.6274919265924,"spike",1,453
-2.42626775131994,-2.98584404411678,-10.8103926093941,"spike",1,454
-2.42626775131994,-2.98584404411678,-10.8103926093941,"spike",1,455
-2.42626775131994,-2.98584404411678,-10.8103926093941,"spike",1,456
-2.42626775131994,-2.98584404411678,-10.8103926093941,"spike",1,457
-2.21688065993636,-2.81370742838413,-10.9407085947218,"spike",1,458
-2.61112683042868,-2.91765316246234,-11.1140476564645,"spike",1,459
-2.86335759016133,-2.87273414947783,-10.3687321496791,"spike",1,460
-2.86335759016133,-2.87273414947783,-10.3687321496791,"spike",1,461
-2.73655041335036,-2.9103010217298,-11.175927417804,"spike",1,462
-2.73655041335036,-2.9103010217298,-11.175927417804,"spike",1,463
-2.12624902695974,-3.16394348346492,-11.4768202860144,"spike",1,464
-2.78637379708705,-3.08081175769884,-11.3521566528863,"spike",1,465
-2.78637379708705,-3.08081175769884,-11.3521566528863,"spike",1,466
-3.27307353554539,-2.93050007805335,-11.3218919623037,"spike",1,467
-3.27307353554539,-2.93050007805335,-11.3218919623037,"spike",1,468
-3.03734065548978,-2.8175401820873,-10.6083533956046,"spike",1,469
-3.03734065548978,-2.8175401820873,-10.6083533956046,"spike",1,470
-3.03734065548978,-2.8175401820873,-10.6083533956046,"spike",1,471
-2.82964687352147,-2.58278612107795,-10.4091377273223,"spike",1,472
-2.0057324122234,-2.60607783219854,-10.6037940377553,"spike",1,473
-1.74652733472093,-2.54922718400572,-10.1493767934404,"spike",1,474
-2.04276173485655,-2.68182171553434,-10.3414159024203,"spike",1,475
-1.27958512815819,-2.67403033779963,-11.0228397764646,"spike",1,476
-1.27958512815819,-2.67403033779963,-11.0228397764646,"spike",1,477
-1.97673158375508,-2.67399684974576,-10.3327968656403,"spike",1,478
-2.12308906143295,-3.05128795400369,-10.9718843650834,"spike",1,479
-2.70004799245092,-2.91756954360624,-10.2413608811157,"spike",1,480
-2.4333455249082,-2.79128183701541,-10.4249111040756,"spike",1,481
-2.81360832430907,-2.86206676038975,-10.65123955238,"spike",1,482
-2.81360832430907,-2.86206676038975,-10.65123955238,"spike",1,483
-2.81360832430907,-2.86206676038975,-10.65123955238,"spike",1,484
-2.24202437079369,-2.92648222685808,-10.2967919382725,"spike",1,485
-2.11421468061746,-2.93266169711747,-10.83492206855,"spike",1,486
-1.93477605810119,-2.91517240640378,-10.3884383460566,"spike",1,487
-2.37820765456832,-2.98274384096938,-10.939839998092,"spike",1,488
-2.37820765456832,-2.98274384096938,-10.939839998092,"spike",1,489
-2.37820765456832,-2.98274384096938,-10.939839998092,"spike",1,490
-1.84989374810664,-2.74535182527512,-10.6720424214493,"spike",1,491
-1.7581294698587,-2.78899796672145,-11.3588677059137,"spike",1,492
-1.96239620040721,-2.65285412814884,-10.6940846631113,"spike",1,493
-2.4141353249117,-2.70254918338105,-11.0226909143513,"spike",1,494
-2.20973828375963,-2.67779861510577,-10.9271980419286,"spike",1,495
-1.49395707010113,-2.75758629553727,-10.4601769407798,"spike",1,496
-2.10918110153203,-2.82734326597705,-11.2296522282485,"spike",1,497
-2.10918110153203,-2.82734326597705,-11.2296522282485,"spike",1,498
-2.96021184825879,-2.84509806665111,-10.4900329400233,"spike",1,499
-2.96021184825879,-2.84509806665111,-10.4900329400233,"spike",1,500
-2.9196982902417,-2.98061545622863,-10.1648792681276,"spike",1,501
-2.81503587915225,-3.04028646091233,-10.1941077947909,"spike",1,502
-2.09906278512816,-2.95895726507442,-9.93842334682716,"spike",1,503
-2.22032556514934,-3.09927982512797,-10.2154323716384,"spike",1,504
-2.66041298116944,-3.00900776351072,-10.3902474596719,"spike",1,505
-2.273487362646,-2.99342064531836,-10.6454263253042,"spike",1,506
-2.07136293041174,-2.82207687531204,-10.8825940855296,"spike",1,507
-2.07136293041174,-2.82207687531204,-10.8825940855296,"spike",1,508
-2.84399594344065,-2.60420600950008,-10.3171252447557,"spike",1,509
-2.08858457997413,-2.62320601007307,-10.5780795914324,"spike",1,510
-2.00741379621755,-2.66982140933316,-10.3043693770021,"spike",1,511
-2.00741379621755,-2.66982140933316,-10.3043693770021,"spike",1,512
-1.69545342876856,-2.67789529739821,-10.6448929797126,"spike",1,513
-1.69545342876856,-2.67789529739821,-10.6448929797126,"spike",1,514
-2.5510429801164,-2.95320921969771,-11.2157435100693,"spike",1,515
-2.5510429801164,-2.95320921969771,-11.2157435100693,"spike",1,516
-2.08422980803273,-3.00213493192979,-10.8461482246206,"spike",1,517
-2.08422980803273,-3.00213493192979,-10.8461482246206,"spike",1,518
-2.08422980803273,-3.00213493192979,-10.8461482246206,"spike",1,519
-2.08422980803273,-3.00213493192979,-10.8461482246206,"spike",1,520
-2.08422980803273,-3.00213493192979,-10.8461482246206,"spike",1,521
-2.02027349125729,-2.93290957399448,-10.4079718559065,"spike",1,522
-2.63806895884563,-3.01687909395382,-10.7709130329747,"spike",1,523
-2.63806895884563,-3.01687909395382,-10.7709130329747,"spike",1,524
-2.86983269907282,-2.68567022480532,-10.534857487111,"spike",1,525
-2.37205274863694,-2.65703516355093,-10.7409109797434,"spike",1,526
-2.62103087498187,-2.61286443593361,-10.3580198134751,"spike",1,527
-3.1611040222209,-2.68361737815074,-10.5889881968464,"spike",1,528
-3.1611040222209,-2.68361737815074,-10.5889881968464,"spike",1,529
-3.1611040222209,-2.68361737815074,-10.5889881968464,"spike",1,530
-2.66140008229002,-2.82445770538727,-11.0474540998927,"spike",1,531
-2.67890648245659,-2.94857600882166,-11.6359397959685,"spike",1,532
-2.67890648245659,-2.94857600882166,-11.6359397959685,"spike",1,533
-3.21542242725016,-2.58403213384018,-10.9269916834407,"spike",1,534
-3.68828679639468,-2.6641718440826,-11.1217966997181,"spike",1,535
-3.64297496989082,-2.70164085656641,-11.3443783806769,"spike",1,536
-3.64297496989082,-2.70164085656641,-11.3443783806769,"spike",1,537
-3.18398709340759,-3.00342326293637,-11.1356167706203,"spike",1,538
-3.18398709340759,-3.00342326293637,-11.1356167706203,"spike",1,539
-3.18398709340759,-3.00342326293637,-11.1356167706203,"spike",1,540
-3.18398709340759,-3.00342326293637,-11.1356167706203,"spike",1,541
-1.74177811355068,-2.99857591621731,-10.6223999508597,"spike",1,542
-3.43411752840455,-2.93118916975716,-10.939579024975,"spike",1,543
-2.67824198986955,-3.06924813841492,-10.5077425020166,"spike",1,544
-1.84984394335148,-2.86586921163001,-10.6400737191079,"spike",1,545
-1.66606054807389,-2.80531804260462,-10.6805279020461,"spike",1,546
-1.66606054807389,-2.80531804260462,-10.6805279020461,"spike",1,547
-1.66606054807389,-2.80531804260462,-10.6805279020461,"spike",1,548
-1.66606054807389,-2.80531804260462,-10.6805279020461,"spike",1,549
-2.79829487113572,-2.83453047242363,-11.0080319571537,"spike",1,550
-2.86801083910291,-2.86869688951695,-10.3557810977662,"spike",1,551
-2.86801083910291,-2.86869688951695,-10.3557810977662,"spike",1,552
-2.83890073431087,-3.01984076528479,-9.94764504919451,"spike",1,553
-2.86824729937941,-3.00369745083979,-10.5075569890512,"spike",1,554
-2.86928105173998,-2.68551117528863,-10.5062784717092,"spike",1,555
-2.54648636775986,-2.74213394942019,-10.2026542424429,"spike",1,556
-2.54648636775986,-2.74213394942019,-10.2026542424429,"spike",1,557
-2.20373294590854,-2.98933508611199,-11.2492449909798,"spike",1,558
-2.37907223683397,-2.88738609947074,-10.324783629961,"spike",1,559
-2.37907223683397,-2.88738609947074,-10.324783629961,"spike",1,560
-2.37907223683397,-2.88738609947074,-10.324783629961,"spike",1,561
-2.37907223683397,-2.88738609947074,-10.324783629961,"spike",1,562
-2.17342950458571,-3.13869458593633,-10.9465930616297,"spike",1,563
-2.02343898639305,-2.93499943835834,-11.1444072806754,"spike",1,564
-2.02343898639305,-2.93499943835834,-11.1444072806754,"spike",1,565
-2.02343898639305,-2.93499943835834,-11.1444072806754,"spike",1,566
-2.02343898639305,-2.93499943835834,-11.1444072806754,"spike",1,567
-2.17233727599625,-3.08755937131071,-10.6223319833088,"spike",1,568
-2.30124474458301,-3.04213153742595,-10.8850039971594,"spike",1,569
-2.30124474458301,-3.04213153742595,-10.8850039971594,"spike",1,570
-2.62057903671779,-2.84558740819105,-10.1135483747342,"spike",1,571
-2.36749809931184,-3.02948433654912,-9.98734858208179,"spike",1,572
-1.58603737709428,-2.65377718442806,-10.8438869614344,"spike",1,573
-1.58603737709428,-2.65377718442806,-10.8438869614344,"spike",1,574
-2.49278360476314,-2.7258963259089,-10.1986304313624,"spike",1,575
-3.08248624352977,-2.73926240697185,-11.4396268631742,"spike",1,576
-3.42436871194197,-2.8280613904069,-11.2715931645561,"spike",1,577
-3.4333912325205,-2.82656336103519,-11.0737955936097,"spike",1,578
-2.52491162965159,-2.81853093717088,-10.8232939446242,"spike",1,579
-2.52491162965159,-2.81853093717088,-10.8232939446242,"spike",1,580
-2.43990898703726,-3.00031770462736,-10.5222263007579,"spike",1,581
-2.43990898703726,-3.00031770462736,-10.5222263007579,"spike",1,582
-2.27008512140045,-3.01348417345059,-10.6998150507908,"spike",1,583
-2.53343827939181,-2.80480718615027,-10.4307127531501,"spike",1,584
-2.52724108401048,-2.82920674344317,-11.2543307975789,"spike",1,585
-2.52724108401048,-2.82920674344317,-11.2543307975789,"spike",1,586
-2.52724108401048,-2.82920674344317,-11.2543307975789,"spike",1,587
-2.87842118474621,-2.89996783622345,-10.9851838452165,"spike",1,588
-2.87842118474621,-2.89996783622345,-10.9851838452165,"spike",1,589
-2.87842118474621,-2.89996783622345,-10.9851838452165,"spike",1,590
-2.3206462783684,-2.83728903350891,-10.8355822579252,"spike",1,591
-2.3206462783684,-2.83728903350891,-10.8355822579252,"spike",1,592
-1.69865801785377,-2.89333070610297,-11.0536106775104,"spike",1,593
-1.69865801785377,-2.89333070610297,-11.0536106775104,"spike",1,594
-1.9032503953825,-2.70958104909726,-10.4779972021554,"spike",1,595
-2.67654916395388,-3.01209740642796,-10.393925679187,"spike",1,596
-1.8083692416558,-2.70395638434575,-10.3846941172978,"spike",1,597
-1.8577400780446,-2.97560175264055,-10.4488989266199,"spike",1,598
-2.20509739342195,-2.85366671688146,-10.551049850926,"spike",1,599
-2.59843368812194,-2.8796849668894,-10.4949905256045,"spike",1,600
-2.59843368812194,-2.8796849668894,-10.4949905256045,"spike",1,601
-3.08331039288583,-2.92976735126463,-10.493074776312,"spike",1,602
-3.08331039288583,-2.92976735126463,-10.493074776312,"spike",1,603
-2.64538116851185,-3.07754185412738,-10.7519673537954,"spike",1,604
-2.66957406167574,-2.89434468159453,-10.3679097121974,"spike",1,605
-1.87871716361067,-2.92069379006325,-10.7351864500704,"spike",1,606
-3.01632571070555,-2.90524745594031,-10.4674988494464,"spike",1,607
-2.5454257436719,-3.13767376441002,-10.9494725475271,"spike",1,608
-2.5454257436719,-3.13767376441002,-10.9494725475271,"spike",1,609
-2.550879838665,-2.85093844577744,-10.5179300750982,"spike",1,610
-2.550879838665,-2.85093844577744,-10.5179300750982,"spike",1,611
-2.550879838665,-2.85093844577744,-10.5179300750982,"spike",1,612
-2.550879838665,-2.85093844577744,-10.5179300750982,"spike",1,613
-2.550879838665,-2.85093844577744,-10.5179300750982,"spike",1,614
-2.550879838665,-2.85093844577744,-10.5179300750982,"spike",1,615
-2.550879838665,-2.85093844577744,-10.5179300750982,"spike",1,616
-1.70833726249399,-2.6972449856305,-10.1824357814039,"spike",1,617
-1.37889604149446,-2.70524466086074,-10.8317352567651,"spike",1,618
-1.37889604149446,-2.70524466086074,-10.8317352567651,"spike",1,619
-2.23115820317564,-2.87895971887073,-10.7526609206383,"spike",1,620
-2.23115820317564,-2.87895971887073,-10.7526609206383,"spike",1,621
-1.98276525820944,-2.99192301775729,-11.1062729747707,"spike",1,622
-2.13759370517142,-2.86404951125114,-11.3929140206409,"spike",1,623
-2.13759370517142,-2.86404951125114,-11.3929140206409,"spike",1,624
-2.13759370517142,-2.86404951125114,-11.3929140206409,"spike",1,625
-1.88257523318825,-2.79785880601147,-10.2249064497098,"spike",1,626
-1.88257523318825,-2.79785880601147,-10.2249064497098,"spike",1,627
-1.88257523318825,-2.79785880601147,-10.2249064497098,"spike",1,628
-1.13570052615899,-2.55994004801303,-10.9012236422647,"spike",1,629
-1.13570052615899,-2.55994004801303,-10.9012236422647,"spike",1,630
-2.59261546751091,-2.82300735836631,-10.5878952084647,"spike",1,631
-2.27610094255067,-2.7964087490779,-10.6306319387487,"spike",1,632
-2.36083853802596,-3.12738252454552,-10.5906805571643,"spike",1,633
-2.54413215517985,-3.14065465870006,-10.8560554576581,"spike",1,634
-2.72783156031482,-2.96288026159393,-11.4739507509694,"spike",1,635
-2.72783156031482,-2.96288026159393,-11.4739507509694,"spike",1,636
-2.72783156031482,-2.96288026159393,-11.4739507509694,"spike",1,637
-2.77227944961435,-2.93136161119889,-10.9642161262705,"spike",1,638
-2.77227944961435,-2.93136161119889,-10.9642161262705,"spike",1,639
-2.77227944961435,-2.93136161119889,-10.9642161262705,"spike",1,640
-2.77227944961435,-2.93136161119889,-10.9642161262705,"spike",1,641
-2.32661090811561,-2.88211616095585,-10.8931112629463,"spike",1,642
-2.18891373001413,-2.74320307333977,-10.6791007183877,"spike",1,643
-2.18891373001413,-2.74320307333977,-10.6791007183877,"spike",1,644
-2.18891373001413,-2.74320307333977,-10.6791007183877,"spike",1,645
-2.18891373001413,-2.74320307333977,-10.6791007183877,"spike",1,646
-2.8551751481394,-2.84785984236445,-10.9625580891997,"spike",1,647
-2.58999055281331,-2.98484502186147,-10.9048098570556,"spike",1,648
-2.58999055281331,-2.98484502186147,-10.9048098570556,"spike",1,649
-2.58999055281331,-2.98484502186147,-10.9048098570556,"spike",1,650
-2.58999055281331,-2.98484502186147,-10.9048098570556,"spike",1,651
-2.4679573254351,-2.96850715962858,-11.1802490426326,"spike",1,652
-2.30920002623103,-2.94715934449589,-10.8229091082197,"spike",1,653
-2.30920002623103,-2.94715934449589,-10.8229091082197,"spike",1,654
-2.30920002623103,-2.94715934449589,-10.8229091082197,"spike",1,655
-1.91702112269052,-2.73185222424329,-10.6997315119417,"spike",1,656
-2.32451055112518,-2.88654545218196,-11.016502081,"spike",1,657
-2.32451055112518,-2.88654545218196,-11.016502081,"spike",1,658
-2.85068909787585,-2.90512881480382,-10.6698201800628,"spike",1,659
-2.85068909787585,-2.90512881480382,-10.6698201800628,"spike",1,660
-2.85068909787585,-2.90512881480382,-10.6698201800628,"spike",1,661
-2.85068909787585,-2.90512881480382,-10.6698201800628,"spike",1,662
-2.85068909787585,-2.90512881480382,-10.6698201800628,"spike",1,663
-2.30999364698926,-2.95641499238679,-11.0283374045573,"spike",1,664
-2.30999364698926,-2.95641499238679,-11.0283374045573,"spike",1,665
-2.60154478770416,-2.8222179883849,-10.5586793591194,"spike",1,666
