"eta","replication","source","seed","source_label","method","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD","RMSE_reference","delta_RMSE"
0.001,5,"dipole",20661387,"Positive-negative dipole","RBF",0.0347292016276276,0.0168058091982229,0.960142772159429,0.192055407079228,0.122301829268293,0.0187936910851729,-1.44911854529037,0.0404396244759162,-0.00571042284828861
0.001,5,"dipole",20661387,"Positive-negative dipole","Matern 0.5",0.0404396244759162,0.0164044824459931,0.990481856038073,0.476114293575555,0.177155339083879,0.0330872938138704,-1.13374618940871,0.0404396244759162,0
0.001,5,"dipole",20661387,"Positive-negative dipole","Matern 1.5",0.0328970096821665,0.0138476484613642,0.980963712076145,0.30204164879416,0.167814173111243,0.0227357331485172,-1.53862376467185,0.0404396244759162,-0.0075426147937497
0.001,5,"dipole",20661387,"Positive-negative dipole","Matern 2.5",0.0328107762481979,0.0142842729014046,0.979773944080904,0.257047941950119,0.155321609161214,0.0206424707587939,-1.62688058857452,0.0404396244759162,-0.0076288482277183
0.001,5,"edge",20661387,"Moving-edge source","RBF",0.191199538429701,0.126584234631729,0.731707317073171,0.280012495177512,0.202231930398572,0.104095983791554,4.09183066885282,0.169089044579499,0.022110493850202
0.001,5,"edge",20661387,"Moving-edge source","Matern 0.5",0.169089044579499,0.0991790057948676,0.901249256395003,0.591865152582622,0.0933532867340868,0.0843342318291657,-0.36205253792038,0.169089044579499,0
0.001,5,"edge",20661387,"Moving-edge source","Matern 1.5",0.179241919599127,0.110429527003452,0.812016656751933,0.352002664057146,0.0925501933372992,0.0903913089651861,0.794838813682278,0.169089044579499,0.010152875019628
0.001,5,"edge",20661387,"Moving-edge source","Matern 2.5",0.183400433866599,0.115743650899184,0.786436644854253,0.312735952989977,0.129879164187983,0.0947962382287391,1.77438806334352,0.169089044579499,0.0143113892871
0.001,5,"mixture",20661387,"Broad plus sharp source","RBF",0.0631032377750085,0.0238246078536252,0.892920880428317,0.103942740761201,0.0801914782867341,0.0210208710553739,2.74596367220134,0.0481814464052883,0.0149217913697202
0.001,5,"mixture",20661387,"Broad plus sharp source","Matern 0.5",0.0481814464052883,0.0186520961140323,0.985127900059488,0.281060280263242,0.163175565139798,0.0233081737449245,-1.44098220690547,0.0481814464052883,0
0.001,5,"mixture",20661387,"Broad plus sharp source","Matern 1.5",0.0557074983811635,0.0196809109467445,0.938726948245092,0.152524112088222,0.123707242712671,0.0195810442861456,-0.818194151194529,0.0481814464052883,0.0075260519758752
0.001,5,"mixture",20661387,"Broad plus sharp source","Matern 2.5",0.058658767123652,0.0208696327832756,0.92325996430696,0.129256945768224,0.106381246281975,0.0197736356066461,0.0631038706738209,0.0481814464052883,0.0104773207183637
0.001,5,"ring",20661387,"Ring-shaped source","RBF",0.161229958161668,0.103016175051462,0.693039857227841,0.281418426163889,0.169364589530042,0.0890422848961374,2.39621910149352,0.15911569789298,0.002114260268688
0.001,5,"ring",20661387,"Ring-shaped source","Matern 0.5",0.15911569789298,0.097310881891363,0.894110648423557,0.565925428761034,0.0629398423557406,0.0836385771487491,-0.355495598558139,0.15911569789298,0
0.001,5,"ring",20661387,"Ring-shaped source","Matern 1.5",0.158704074359873,0.0992153518100749,0.774538964901844,0.383038334704254,0.114992192147531,0.0844559751867578,0.257140804914644,0.15911569789298,-0.000411623533107003
0.001,5,"ring",20661387,"Ring-shaped source","Matern 2.5",0.159495404302609,0.100378916521456,0.737656157049375,0.340866887619705,0.136928539559786,0.0858489042594311,0.762827300844522,0.15911569789298,0.000379706409629005
0.001,5,"sine",20661387,"Sine-cosine source","RBF",0.0450219530274032,0.0317131223874954,0.270077334919691,0.0272550279768292,0.581173036882808,0.0286668668638342,25.2521005788251,0.0560098592615769,-0.0109879062341737
0.001,5,"sine",20661387,"Sine-cosine source","Matern 0.5",0.0560098592615769,0.0404262944126716,1,0.451875024987348,0.164588414634146,0.0360290368584639,-1.16062601850727,0.0560098592615769,0
0.001,5,"sine",20661387,"Sine-cosine source","Matern 1.5",0.0425533225800285,0.0324879115662972,0.809637120761452,0.110497598437287,0.132853584176086,0.0238427078354279,-1.14129749593145,0.0560098592615769,-0.0134565366815484
0.001,5,"sine",20661387,"Sine-cosine source","Matern 2.5",0.0426391747367523,0.0312024324403266,0.498512790005949,0.0579738921559637,0.405533536585366,0.0256568678007504,4.56226620501977,0.0560098592615769,-0.0133706845248246
0.001,5,"spike",20661387,"Hidden narrow spike","RBF",0.04403431278852,0.0105305493826667,0.930398572278406,0.0865072383274808,0.133225386674598,0.0127364034600269,-0.354436835472676,0.045408812970759,-0.001374500182239
0.001,5,"spike",20661387,"Hidden narrow spike","Matern 0.5",0.045408812970759,0.0101003873479097,0.969660916121356,0.15527901838772,0.154949806662701,0.0152181756962065,-1.63437561484114,0.045408812970759,0
0.001,5,"spike",20661387,"Hidden narrow spike","Matern 1.5",0.0442736019691538,0.0104439844497584,0.955978584176086,0.116834250717251,0.140520151695419,0.0137580332633956,-1.3878067132894,0.045408812970759,-0.0011352110016052
0.001,5,"spike",20661387,"Hidden narrow spike","Matern 2.5",0.0441195260103593,0.0104813340807229,0.947055324211779,0.105463500130722,0.135158759666865,0.0133608665590383,-1.16187105923425,0.045408812970759,-0.0012892869603997
0.001,6,"dipole",20761387,"Positive-negative dipole","RBF",0.0347698675989235,0.0166680620794299,0.96192742415229,0.191990229139714,0.122004387269482,0.0187905421893747,-1.44559079207473,0.0405416314772611,-0.0057717638783376
0.001,6,"dipole",20761387,"Positive-negative dipole","Matern 0.5",0.0405416314772611,0.0164294917980442,0.990481856038073,0.474950151204773,0.177006618084474,0.0330486207780898,-1.13553931436652,0.0405416314772611,0
0.001,6,"dipole",20761387,"Positive-negative dipole","Matern 1.5",0.0329932020938792,0.0139001234925788,0.980963712076145,0.300990109560145,0.167665452111838,0.0227059368464579,-1.54004510093488,0.0405416314772611,-0.0075484293833819
0.001,6,"dipole",20761387,"Positive-negative dipole","Matern 2.5",0.0328935760443977,0.0143155624203054,0.979773944080904,0.256215510505375,0.155767772159429,0.0206223150062783,-1.62683265778061,0.0405416314772611,-0.0076480554328634
0.001,6,"edge",20761387,"Moving-edge source","RBF",0.18944660913345,0.124803296531394,0.727543129089827,0.273050971975849,0.204611466389054,0.102884424037578,4.32452413954003,0.168626577037501,0.020820032095949
0.001,6,"edge",20761387,"Moving-edge source","Matern 0.5",0.168626577037501,0.0994398171721021,0.898869720404521,0.581794713554366,0.0939481707317073,0.083944416851286,-0.360891527421727,0.168626577037501,0
0.001,6,"edge",20761387,"Moving-edge source","Matern 1.5",0.178140297920472,0.109772952274912,0.808447352766211,0.344065101055273,0.0912860648423557,0.0897176092518168,0.860096403949671,0.168626577037501,0.00951372088297101
0.001,6,"edge",20761387,"Moving-edge source","Matern 2.5",0.182038700703098,0.114709342431686,0.784651992861392,0.305298265973606,0.13181253718025,0.0939280190116421,1.88744353434441,0.168626577037501,0.013412123665597
0.001,6,"mixture",20761387,"Broad plus sharp source","RBF",0.0630895226164014,0.0237056574236621,0.898274836406901,0.105028600712861,0.083909503271862,0.0209554648994177,2.58063045126319,0.0481313497883076,0.0149581728280938
0.001,6,"mixture",20761387,"Broad plus sharp source","Matern 0.5",0.0481313497883076,0.0185581917735738,0.984533016061868,0.282274844606091,0.163175565139798,0.0233969377235802,-1.43993826061898,0.0481313497883076,0
0.001,6,"mixture",20761387,"Broad plus sharp source","Matern 1.5",0.0556883588955261,0.019895818760523,0.941106484235574,0.153468399141703,0.122145672218917,0.0196971963738652,-0.844504399487983,0.0481313497883076,0.0075570091072185
0.001,6,"mixture",20761387,"Broad plus sharp source","Matern 2.5",0.0586566802322176,0.0210888099103771,0.929803688280785,0.130201647540464,0.106306885782272,0.0198649042443313,0.00538626376055533,0.0481313497883076,0.01052533044391
0.001,6,"ring",20761387,"Ring-shaped source","RBF",0.160304301546238,0.101707981941097,0.696609161213563,0.281453616560054,0.166836332540155,0.0882518772892979,2.34568886674148,0.158551226268835,0.00175307527740301
0.001,6,"ring",20761387,"Ring-shaped source","Matern 0.5",0.158551226268835,0.0963302466324072,0.894110648423557,0.567291908500381,0.0639808893515764,0.0833086561220533,-0.361495864368004,0.158551226268835,0
0.001,6,"ring",20761387,"Ring-shaped source","Matern 1.5",0.157949849383919,0.0981144732567398,0.779298036882808,0.383858643914508,0.113356261154075,0.0838861150955193,0.234711680277688,0.158551226268835,-0.000601376884915988
0.001,6,"ring",20761387,"Ring-shaped source","Matern 2.5",0.158683886079992,0.0992229093216619,0.746579417013682,0.341427131101263,0.13529260856633,0.0852021531290303,0.731407022842722,0.158551226268835,0.00013265981115701
0.001,6,"sine",20761387,"Sine-cosine source","RBF",0.0433772719417393,0.0313492358089165,0.208209399167162,0.0208958116298328,0.636943411659726,0.0289055777593022,51.2478915646746,0.0554006950962885,-0.0120234231545492
0.001,6,"sine",20761387,"Sine-cosine source","Matern 0.5",0.0554006950962885,0.0406161700351411,1,0.45112950331688,0.166670508625818,0.035838860163412,-1.16390797267575,0.0554006950962885,0
0.001,6,"sine",20761387,"Sine-cosine source","Matern 1.5",0.0416102882769477,0.032620653722636,0.803093396787626,0.107258507666417,0.161110574063058,0.0238106888321717,-1.10126648930834,0.0554006950962885,-0.0137904068193408
0.001,6,"sine",20761387,"Sine-cosine source","Matern 2.5",0.0407041895775166,0.0310219108717749,0.425342058298632,0.0521254875040999,0.472457986317668,0.0258088493900742,6.29943221332034,0.0554006950962885,-0.0146965055187719
0.001,6,"spike",20761387,"Hidden narrow spike","RBF",0.0439967726799355,0.0104482452519173,0.932183224271267,0.089032270928859,0.134935678167757,0.0127768120619736,-0.504697748605189,0.0454264197179428,-0.0014296470380073
0.001,6,"spike",20761387,"Hidden narrow spike","Matern 0.5",0.0454264197179428,0.0100383743357217,0.969660916121356,0.156276415361119,0.155321609161214,0.0152447715710857,-1.63675294808534,0.0454264197179428,0
0.001,6,"spike",20761387,"Hidden narrow spike","Matern 1.5",0.0442725305979849,0.0103500853740273,0.957168352171327,0.118669987379352,0.140891954193932,0.0137990331742491,-1.41459570314025,0.0454264197179428,-0.0011538891199579
0.001,6,"spike",20761387,"Hidden narrow spike","Matern 2.5",0.0441085979786863,0.0103824959303075,0.94824509220702,0.107542559412241,0.136497248661511,0.013403569691897,-1.2118812166208,0.0454264197179428,-0.0013178217392565
0.001,7,"dipole",20861387,"Positive-negative dipole","RBF",0.0348002842633834,0.0166615564135036,0.960142772159429,0.19241459304074,0.12222746876859,0.0188190184004206,-1.44848517896822,0.0405572785848397,-0.0057569943214563
0.001,7,"dipole",20861387,"Positive-negative dipole","Matern 0.5",0.0405572785848397,0.0164278363859606,0.990481856038073,0.475099496289256,0.177006618084474,0.0330602696871542,-1.1352230114684,0.0405572785848397,0
0.001,7,"dipole",20861387,"Positive-negative dipole","Matern 1.5",0.0330035821345297,0.0138103515477056,0.980963712076145,0.30136058469902,0.167591091612136,0.0227285824535877,-1.53916459080136,0.0405572785848397,-0.00755369645031
0.001,7,"dipole",20861387,"Positive-negative dipole","Matern 2.5",0.0329059321902879,0.0142296187311124,0.979773944080904,0.256609566559289,0.155842132659131,0.0206467577212333,-1.62612698515408,0.0405572785848397,-0.0076513463945518
0.001,7,"edge",20861387,"Moving-edge source","RBF",0.189184263621093,0.124197747060602,0.725163593099346,0.273242689212869,0.205578152885187,0.102585535224521,4.20575639114582,0.168751710580167,0.020432553040926
0.001,7,"edge",20861387,"Moving-edge source","Matern 0.5",0.168751710580167,0.0994636022453111,0.901249256395003,0.584841996546417,0.0932045657346817,0.0837914132577933,-0.366609814999049,0.168751710580167,0
0.001,7,"edge",20861387,"Moving-edge source","Matern 1.5",0.178005265995074,0.109155321639889,0.813801308744795,0.345149520376453,0.0924014723378941,0.0893201892071804,0.809962978708108,0.168751710580167,0.00925355541490699
0.001,7,"edge",20861387,"Moving-edge source","Matern 2.5",0.181844108840806,0.113935991443717,0.791195716835217,0.305828576032236,0.130250966686496,0.0935130806216106,1.81307631755342,0.168751710580167,0.013092398260639
0.001,7,"mixture",20861387,"Broad plus sharp source","RBF",0.0634461189958516,0.024057277688914,0.887566924449732,0.103095911956454,0.083240258774539,0.0210456174591605,2.89369739458745,0.0483041965505504,0.0151419224453012
0.001,7,"mixture",20861387,"Broad plus sharp source","Matern 0.5",0.0483041965505504,0.0186627881557522,0.984533016061868,0.280770135688338,0.163398646638905,0.0233788667256525,-1.43982130517796,0.0483041965505504,0
0.001,7,"mixture",20861387,"Broad plus sharp source","Matern 1.5",0.0558880659074446,0.019674500336745,0.941106484235574,0.152569895441912,0.121030264723379,0.0196607516801403,-0.818833431656898,0.0483041965505504,0.0075838693568942
0.001,7,"mixture",20861387,"Broad plus sharp source","Matern 2.5",0.0589575965172871,0.0209368048445614,0.925639500297442,0.128964853388522,0.104001710291493,0.0198395419318103,0.0834343238912009,0.0483041965505504,0.0106533999667367
0.001,7,"ring",20861387,"Ring-shaped source","RBF",0.142978052914582,0.0821814573565495,0.852468768590125,0.467357034902286,0.0853669690660321,0.0753309396202165,-0.306829479060779,0.159069227455773,-0.016091174541191
0.001,7,"ring",20861387,"Ring-shaped source","Matern 0.5",0.159069227455773,0.0970437911942884,0.893515764425937,0.565765771507289,0.0635347263533611,0.0835746562878498,-0.355687456878214,0.159069227455773,0
0.001,7,"ring",20861387,"Ring-shaped source","Matern 1.5",0.158562778815815,0.0988644280620091,0.776918500892326,0.383299764510107,0.114694750148721,0.0842966984513874,0.252563326196637,0.159069227455773,-0.000506448639958024
0.001,7,"ring",20861387,"Ring-shaped source","Matern 2.5",0.15931943185508,0.0999907439448419,0.744794765020821,0.341184440900808,0.136408016061868,0.0856526147302229,0.754066283220683,0.159069227455773,0.00025020439930698
0.001,7,"sine",20861387,"Sine-cosine source","RBF",0.0433497353130229,0.0315357573670627,0.261748958953004,0.0302870497639044,0.593963042831648,0.0281717971984229,19.730858659891,0.056467384794089,-0.0131176494810661
0.001,7,"sine",20861387,"Sine-cosine source","Matern 0.5",0.056467384794089,0.0412653062367742,1,0.450706126300721,0.165406380130874,0.0361172235477133,-1.16150474944359,0.056467384794089,0
0.001,7,"sine",20861387,"Sine-cosine source","Matern 1.5",0.0433706199196974,0.033810267430765,0.804878048780488,0.108898834325817,0.164308075550268,0.0246328735257127,-1.05687646071862,0.056467384794089,-0.0130967648743916
0.001,7,"sine",20861387,"Sine-cosine source","Matern 2.5",0.0419679668350146,0.0320790354726267,0.498512790005949,0.0609777270334199,0.422933893515764,0.0258896239234313,2.64839427480756,0.056467384794089,-0.0144994179590744
0.001,7,"spike",20861387,"Hidden narrow spike","RBF",0.0440119409366971,0.0105128410246307,0.932778108268888,0.0891758908369515,0.134861317668055,0.0127932218874161,-0.511011154042812,0.0454248662568924,-0.0014129253201953
0.001,7,"spike",20861387,"Hidden narrow spike","Matern 0.5",0.0454248662568924,0.0100627089589804,0.969660916121356,0.156564852522396,0.155395969660916,0.0152657991209802,-1.63753121843222,0.0454248662568924,0
0.001,7,"spike",20861387,"Hidden narrow spike","Matern 1.5",0.0442812921310522,0.0103923914595392,0.957168352171327,0.118831486660008,0.14081759369423,0.0138156366139299,-1.41638097888281,0.0454248662568924,-0.0011435741258402
0.001,7,"spike",20861387,"Hidden narrow spike","Matern 2.5",0.0441203919729258,0.010430330098861,0.94883997620464,0.107680686716193,0.136794690660321,0.0134192988186495,-1.21427293233453,0.0454248662568924,-0.0013044742839666
0.001,8,"dipole",20961387,"Positive-negative dipole","RBF",0.0347720951177788,0.0166461796877279,0.96192742415229,0.193113805309726,0.122822352766211,0.0188261694372276,-1.4542919388527,0.0405445814880074,-0.0057724863702286
0.001,8,"dipole",20961387,"Positive-negative dipole","Matern 0.5",0.0405445814880074,0.0165114983822831,0.990481856038073,0.47517082913062,0.177080978584176,0.0330611769200309,-1.1351479856323,0.0405445814880074,0
0.001,8,"dipole",20961387,"Positive-negative dipole","Matern 1.5",0.032998048330092,0.0138356082252178,0.980963712076145,0.301494445313316,0.167739812611541,0.0227328513155455,-1.53900436698966,0.0405445814880074,-0.0075465331579154
0.001,8,"dipole",20961387,"Positive-negative dipole","Matern 2.5",0.0328997850149834,0.0142227580382773,0.979773944080904,0.256861860888131,0.155544690660321,0.0206549337589181,-1.62594547071977,0.0405445814880074,-0.007644796473024
0.001,8,"edge",20961387,"Moving-edge source","RBF",0.189237118118778,0.125107572455021,0.7180249851279,0.265141551050043,0.217401472337894,0.103343797788447,4.63522194126529,0.169436893444309,0.019800224674469
0.001,8,"edge",20961387,"Moving-edge source","Matern 0.5",0.169436893444309,0.10046065559323,0.894110648423557,0.573340773163446,0.0904532272456871,0.0844122747962908,-0.350838433509244,0.169436893444309,0
0.001,8,"edge",20961387,"Moving-edge source","Matern 1.5",0.178569909159634,0.110440283668596,0.806067816775729,0.336724972096493,0.0996888013087448,0.0903574781883015,0.946527061584503,0.169436893444309,0.00913301571532499
0.001,8,"edge",20961387,"Moving-edge source","Matern 2.5",0.182298190051734,0.115318782630312,0.779298036882808,0.29780348643068,0.13880242415229,0.0945706522428196,2.03944024169536,0.169436893444309,0.012861296607425
0.001,8,"mixture",20961387,"Broad plus sharp source","RBF",0.0630218233235448,0.0230834280375264,0.894110648423557,0.105499660208372,0.0829428167757287,0.0206274012581967,2.61634917723949,0.048045552319163,0.0149762710043818
0.001,8,"mixture",20961387,"Broad plus sharp source","Matern 0.5",0.048045552319163,0.0185169589081602,0.984533016061868,0.285379160581322,0.164737135633551,0.0234583906058807,-1.43627887546383,0.048045552319163,0
0.001,8,"mixture",20961387,"Broad plus sharp source","Matern 1.5",0.0557720039542848,0.0192169344052488,0.941701368233195,0.154942575863114,0.126681662700773,0.0194662604031979,-0.846686812660225,0.048045552319163,0.0077264516351218
0.001,8,"mixture",20961387,"Broad plus sharp source","Matern 2.5",0.0587192053835757,0.0203395086298611,0.925044616299821,0.131346470730438,0.111363399762046,0.0195777871933542,0.00614606340871516,0.048045552319163,0.0106736530644127
0.001,8,"ring",20961387,"Ring-shaped source","RBF",0.160408023002118,0.102616312568106,0.6918500892326,0.277812940116895,0.16757993753718,0.0886673319476858,2.4695730030785,0.158302985347646,0.00210503765447201
0.001,8,"ring",20961387,"Ring-shaped source","Matern 0.5",0.158302985347646,0.0970942455660298,0.895300416418798,0.566195702502857,0.0624193188578227,0.0832641603250981,-0.363517002188914,0.158302985347646,0
0.001,8,"ring",20961387,"Ring-shaped source","Matern 1.5",0.157848591697443,0.0988973689904922,0.774538964901844,0.381105344988282,0.114694750148721,0.0840343031200707,0.250511051313564,0.158302985347646,-0.000454393650203
0.001,8,"ring",20961387,"Ring-shaped source","Matern 2.5",0.158650668671081,0.100043564073737,0.743010113027959,0.338293611570381,0.135515690065437,0.0854388172482594,0.767910594227207,0.158302985347646,0.000347683323434989
0.001,8,"sine",20961387,"Sine-cosine source","RBF",0.0453272219925811,0.0320343181918995,0.305770374776918,0.0332803947488711,0.554254535990482,0.0285044572736822,15.6324800755484,0.0569982454154064,-0.0116710234228253
0.001,8,"sine",20961387,"Sine-cosine source","Matern 0.5",0.0569982454154064,0.0410590153177098,1,0.451251298893591,0.163473007138608,0.0363209788034622,-1.15800555389859,0.0569982454154064,0
0.001,8,"sine",20961387,"Sine-cosine source","Matern 1.5",0.0438035541925586,0.0333052625093557,0.801903628792386,0.110621482457321,0.148841091612136,0.0246241369504875,-1.05350177634331,0.0569982454154064,-0.0131946912228478
