"iteration","batch","batch_acceptance","gain","log_scale","scale","min_eigenvalue","max_eigenvalue","source","chain","source_label"
350,6,0.24,0.341278751846537,1.35998088040769,3.89611880887986,0.050390037996855,0.751320932925184,"edge",1,"Moving edge"
400,7,0.18,0.311129489211826,1.34317988799025,3.83120696491334,0.0712132928401427,0.720636580035637,"edge",1,"Moving edge"
450,8,0.14,0.287174588749259,1.31618547664782,3.72916920889623,0.0671192120807756,0.670691871105056,"edge",1,"Moving edge"
500,9,0.14,0.267580520586744,1.29103290771267,3.6365408275791,0.0622131880317526,0.606802189508331,"edge",1,"Moving edge"
550,10,0.26,0.251188643150958,1.29756381243459,3.66036845252285,0.0617307156540375,0.612248826344433,"edge",1,"Moving edge"
600,11,0.18,0.237227148661716,1.28475354640686,3.6137772190787,0.0611465606607805,0.590772308030928,"edge",1,"Moving edge"
650,12,0.18,0.225160006420102,1.27259490606017,3.57010463919249,0.0612438071397289,0.558580877557082,"edge",1,"Moving edge"
700,13,0.24,0.214602110453007,1.27388251872289,3.5747045119248,0.0613550117297455,0.542584934290131,"edge",1,"Moving edge"
750,14,0.1,0.205268911144867,1.24637648462948,3.47771853231944,0.0580970254322783,0.506113488698276,"edge",1,"Moving edge"
800,15,0.12,0.196945129270852,1.2239247398926,3.40050768601957,0.0582010912562943,0.477522543110474,"edge",1,"Moving edge"
850,16,0.1,0.1894645708138,1.19853648740355,3.31526144369247,0.0545714336284076,0.442583193302009,"edge",1,"Moving edge"
900,17,0.12,0.182696676564573,1.17770906627519,3.24692718084916,0.0512237197389249,0.418822925473258,"edge",1,"Moving edge"
950,18,0.26,0.176537306841469,1.18229903625307,3.26186473436557,0.0535101429211657,0.419986135874796,"edge",1,"Moving edge"
1000,19,0.22,0.170902273217667,1.17990640442802,3.25406962212865,0.052135285924491,0.405851427211459,"edge",1,"Moving edge"
1050,20,0.3,0.165722700866999,1.19084410268525,3.28985701282449,0.0531031688265185,0.406730516306117,"edge",1,"Moving edge"
1100,21,0.2,0.160941640249306,1.18537208691677,3.27190402768028,0.0530280548838945,0.406796143786213,"edge",1,"Moving edge"
1150,22,0.28,0.156511549654616,1.19257161820088,3.29554520366272,0.0535090057072904,0.402709551355997,"edge",1,"Moving edge"
1200,23,0.18,0.152392396370317,1.18434242879688,3.26853681896508,0.0522121681913426,0.396109009208243,"edge",1,"Moving edge"
100,1,0.52,1,0.921588686698657,2.51328003451036,0.0270178520955869,0.604021144530672,"edge",2,"Moving edge"
150,2,0.26,0.659753955386447,0.938742289538705,2.55676372680502,0.0308160821592361,0.502548255884772,"edge",2,"Moving edge"
200,3,0.3,0.517281857971787,0.972882892164842,2.64556034137594,0.0326572774450345,0.542367820290361,"edge",2,"Moving edge"
250,4,0.26,0.435275281648062,0.984200049487692,2.67567062399762,0.0540914832801249,0.456784762514923,"edge",2,"Moving edge"
300,5,0.44,0.380730787743176,1.06263059176279,2.89397384864197,0.0589810612311327,0.495360799335462,"edge",2,"Moving edge"
350,6,0.3,0.341278751846537,1.08515498938466,2.95989853604317,0.0582861173921619,0.497896108263986,"edge",2,"Moving edge"
400,7,0.22,0.311129489211826,1.08079917653569,2.94703381047701,0.0535114253834469,0.484434181652818,"edge",2,"Moving edge"
450,8,0.16,0.287174588749259,1.05954825696825,2.88506738575557,0.0516413451661843,0.460858083139767,"edge",2,"Moving edge"
500,9,0.24,0.267580520586744,1.06115374009177,2.88970303298459,0.0540147916163339,0.489449548903792,"edge",2,"Moving edge"
550,10,0.1,0.251188643150958,1.02749446190954,2.794056442373,0.0504016590361051,0.461793879758746,"edge",2,"Moving edge"
600,11,0.28,0.237227148661716,1.03840691074798,2.82471340741075,0.0485586899777264,0.46052998738452,"edge",2,"Moving edge"
650,12,0.26,0.225160006420102,1.0442610709149,2.84129822986176,0.0490663529845772,0.459219947095042,"edge",2,"Moving edge"
700,13,0.26,0.214602110453007,1.04984072578668,2.8571960041743,0.0501228038491204,0.456470942674513,"edge",2,"Moving edge"
750,14,0.3,0.205268911144867,1.06338847392224,2.8961679711299,0.0503124650801888,0.467557456262485,"edge",2,"Moving edge"
800,15,0.16,0.196945129270852,1.0488145343562,2.8542654780172,0.0487024325462819,0.460750315802369,"edge",2,"Moving edge"
850,16,0.28,0.1894645708138,1.05752990461363,2.87925017576887,0.0478780956764009,0.451418304255763,"edge",2,"Moving edge"
900,17,0.22,0.182696676564573,1.05497215114173,2.87189517378601,0.049720750030868,0.448164924779568,"edge",2,"Moving edge"
950,18,0.2,0.176537306841469,1.04896988270912,2.85470891790094,0.0495721353658153,0.436330147286888,"edge",2,"Moving edge"
1000,19,0.16,0.170902273217667,1.03632311449101,2.81883340867274,0.0490707585866625,0.428404609196812,"edge",2,"Moving edge"
1050,20,0.22,0.165722700866999,1.03400299667887,2.81230096402274,0.0485689625929975,0.427457764142797,"edge",2,"Moving edge"
1100,21,0.24,0.160941640249306,1.03496864652037,2.81501797363171,0.048231151502295,0.428399303990034,"edge",2,"Moving edge"
1150,22,0.22,0.156511549654616,1.0327774848252,2.80885656686111,0.0478055700427324,0.426596088943782,"edge",2,"Moving edge"
1200,23,0.28,0.152392396370317,1.03978753505824,2.82861596877619,0.0482862683631554,0.423443421649297,"edge",2,"Moving edge"
100,1,0.64,1,1.04158868669866,2.83371532604774,0.0308071960148652,0.14629497379182,"edge",3,"Moving edge"
150,2,0.28,0.659753955386447,1.07193736864643,2.92103313963645,0.0392050790535934,0.282039709144136,"edge",3,"Moving edge"
200,3,0.16,0.517281857971787,1.03365851115652,2.81133233390525,0.0315327479442761,0.331687967192494,"edge",3,"Moving edge"
250,4,0.28,0.435275281648062,1.05368117411233,2.8681900152377,0.0278511421072284,0.424834166522379,"edge",3,"Moving edge"
300,5,0.32,0.380730787743176,1.08642402185825,2.963657127787,0.0387072936318773,0.402977198074745,"edge",3,"Moving edge"
350,6,0.18,0.341278751846537,1.06799496925853,2.90953993067081,0.0460467150703094,0.392385075403833,"edge",3,"Moving edge"
400,7,0.24,0.311129489211826,1.0698617461938,2.91497646552578,0.0476877760331019,0.39152669341038,"edge",3,"Moving edge"
450,8,0.3,0.287174588749259,1.08881526905125,2.97075244452202,0.0524848366875958,0.402045277656979,"edge",3,"Moving edge"
500,9,0.28,0.267580520586744,1.10112397299824,3.0075445237552,0.0595704583020554,0.387316309041776,"edge",3,"Moving edge"
550,10,0.16,0.251188643150958,1.08253601340507,2.9521567750434,0.0545668040245307,0.386506489090121,"edge",3,"Moving edge"
600,11,0.2,0.237227148661716,1.07447029035058,2.92844126601571,0.0544303018246055,0.406860786852944,"edge",3,"Moving edge"
650,12,0.28,0.225160006420102,1.0848276506459,2.95892980514975,0.0551808093017224,0.436569458730369,"edge",3,"Moving edge"
700,13,0.26,0.214602110453007,1.09040730551768,2.97548575755015,0.0536052949549952,0.483872959061261,"edge",3,"Moving edge"
750,14,0.14,0.205268911144867,1.07111202787006,2.918623286489,0.052570575841185,0.453977128849032,"edge",3,"Moving edge"
800,15,0.28,0.196945129270852,1.08017150381652,2.94518461815619,0.0543240920619938,0.460342774197769,"edge",3,"Moving edge"
850,16,0.2,0.1894645708138,1.07372970840885,2.9262733181673,0.0534993029556408,0.445555689922253,"edge",3,"Moving edge"
900,17,0.24,0.182696676564573,1.07482588846824,2.92948279939027,0.0530647528312605,0.468407641766354,"edge",3,"Moving edge"
950,18,0.16,0.176537306841469,1.06176212776197,2.8914616275798,0.0519362334997212,0.460813025534381,"edge",3,"Moving edge"
1000,19,0.34,0.170902273217667,1.07987776872304,2.94431964112034,0.0563946675421446,0.488089893238272,"edge",3,"Moving edge"
1050,20,0.26,0.165722700866999,1.08418655894558,2.95703346773789,0.0579004193004926,0.480241390706411,"edge",3,"Moving edge"
1100,21,0.2,0.160941640249306,1.07871454317711,2.94089672449638,0.056296569636925,0.473573920184645,"edge",3,"Moving edge"
1150,22,0.24,0.156511549654616,1.07965361247504,2.9436597274413,0.0551953027645706,0.47207236827535,"edge",3,"Moving edge"
1200,23,0.36,0.152392396370317,1.0988550544177,3.00072838565873,0.0562520800804028,0.485004395910232,"edge",3,"Moving edge"
100,1,0.72,1,1.12158868669866,3.06972716617984,0.0343845266516637,0.496095425204505,"edge",4,"Moving edge"
150,2,0.12,0.659753955386447,1.0463767357846,2.84731582807702,0.0473171114845268,0.622246886261623,"edge",4,"Moving edge"
200,3,0.28,0.517281857971787,1.0701717012513,2.91588011726225,0.0485057405399521,0.605768151094072,"edge",4,"Moving edge"
250,4,0.18,0.435275281648062,1.04666683604231,2.84814195495653,0.0431334064403636,0.645730536221386,"edge",4,"Moving edge"
300,5,0.28,0.380730787743176,1.0641804522785,2.89846258200025,0.0410938099583262,0.628508053272704,"edge",4,"Moving edge"
350,6,0.16,0.341278751846537,1.03892582464185,2.82617957081745,0.0363141586979965,0.542572819677734,"edge",4,"Moving edge"
400,7,0.24,0.311129489211826,1.04079260157712,2.83146034513547,0.0368263767975542,0.53274058624673,"edge",4,"Moving edge"
450,8,0.26,0.287174588749259,1.0482591408846,2.85268067773911,0.0388901261260946,0.527756950319923,"edge",4,"Moving edge"
500,9,0.26,0.267580520586744,1.05521623441986,2.87259624093037,0.043013019449795,0.493724712559435,"edge",4,"Moving edge"
550,10,0.24,0.251188643150958,1.05672336627876,2.87692888635672,0.0405825004396747,0.497209247959714,"edge",4,"Moving edge"
600,11,0.22,0.237227148661716,1.0534021861975,2.86738993649734,0.0404820844136713,0.498180926558216,"edge",4,"Moving edge"
650,12,0.2,0.225160006420102,1.04574674597922,2.84552261304552,0.0402268118870985,0.50299715788618,"edge",4,"Moving edge"
700,13,0.22,0.214602110453007,1.04274231643287,2.8369862706729,0.0385842458988544,0.483414967588485,"edge",4,"Moving edge"
750,14,0.2,0.205268911144867,1.03576317345395,2.81725546998813,0.0381407930051379,0.483436438623613,"edge",4,"Moving edge"
800,15,0.2,0.196945129270852,1.02906703905874,2.79845376834881,0.0363894179641326,0.464258451276631,"edge",4,"Moving edge"
850,16,0.26,0.1894645708138,1.0339931178999,2.81227318206034,0.0374307013907609,0.457978989991254,"edge",4,"Moving edge"
900,17,0.22,0.182696676564573,1.03143536442799,2.80508927181715,0.0371474803862685,0.442280972741018,"edge",4,"Moving edge"
950,18,0.3,0.176537306841469,1.04308682667953,2.83796380988924,0.0386910929634409,0.469906156755764,"edge",4,"Moving edge"
1000,19,0.34,0.170902273217667,1.0612024676406,2.88984384456093,0.0424784716583265,0.496040123279259,"edge",4,"Moving edge"
1050,20,0.32,0.165722700866999,1.07545461991517,2.93132523648786,0.0421636764320771,0.511244422956262,"edge",4,"Moving edge"
1100,21,0.28,0.160941640249306,1.08285793536663,2.95310729213121,0.0466793440432751,0.527590138917529,"edge",4,"Moving edge"
1150,22,0.16,0.156511549654616,1.07127608069219,2.91910213415297,0.0456182646457771,0.507910857957602,"edge",4,"Moving edge"
1200,23,0.08,0.152392396370317,1.04780765165116,2.85139301383174,0.0441517249964156,0.477009061959701,"edge",4,"Moving edge"
100,1,0.66,1,1.06158868669866,2.89096017288826,0.0247980711767694,0.360217204392174,"sine",1,"Sine-cosine"
150,2,0.4,0.659753955386447,1.17110784329281,3.2255640793957,0.0208123347284654,0.499663205543587,"sine",1,"Sine-cosine"
200,3,0.34,0.517281857971787,1.22593972023782,3.40736655008813,0.0223619213703951,0.57284646613705,"sine",1,"Sine-cosine"
250,4,0.22,0.435275281648062,1.21984586629474,3.38666569405853,0.0220722747155216,0.530582328867827,"sine",1,"Sine-cosine"
300,5,0.36,0.380730787743176,1.26781794555038,3.55309105926819,0.0235343503046029,0.643322621408926,"sine",1,"Sine-cosine"
350,6,0.3,0.341278751846537,1.29034234317226,3.63403042832993,0.0264751559606019,0.697014251380426,"sine",1,"Sine-cosine"
400,7,0.36,0.311129489211826,1.32954465881295,3.77932211469734,0.0326055857085797,0.751513506326631,"sine",1,"Sine-cosine"
450,8,0.16,0.287174588749259,1.3082937392455,3.69985540532812,0.0362596767770854,0.729072703586746,"sine",1,"Sine-cosine"
500,9,0.32,0.267580520586744,1.33130566401596,3.78598338414881,0.0369174986035912,0.722633304622228,"sine",1,"Sine-cosine"
550,10,0.24,0.251188643150958,1.33281279587487,3.79169366231454,0.0344439701252132,0.688656197397703,"sine",1,"Sine-cosine"
600,11,0.24,0.237227148661716,1.33423615876684,3.79709446110767,0.0343222238497161,0.677578076263367,"sine",1,"Sine-cosine"
650,12,0.3,0.225160006420102,1.34909671919056,3.85394276543558,0.0354666671696975,0.674347672164264,"sine",1,"Sine-cosine"
700,13,0.24,0.214602110453007,1.35038433185328,3.85890834712862,0.0347863258968404,0.669982218770967,"sine",1,"Sine-cosine"
750,14,0.28,0.205268911144867,1.35982670176594,3.89551815687888,0.0352206071602853,0.660487822787591,"sine",1,"Sine-cosine"
800,15,0.2,0.196945129270852,1.35313056737074,3.86952038319579,0.0349467216243798,0.633595114393343,"sine",1,"Sine-cosine"
850,16,0.28,0.1894645708138,1.36184593762817,3.90339207381556,0.0354290432756612,0.673903477402288,"sine",1,"Sine-cosine"
900,17,0.2,0.182696676564573,1.35563425062498,3.87922057461747,0.0364271504057193,0.696586266077191,"sine",1,"Sine-cosine"
950,18,0.14,0.176537306841469,1.33903974378188,3.81537800528431,0.0351705260920236,0.667066293887681,"sine",1,"Sine-cosine"
1000,19,0.08,0.170902273217667,1.31272079370636,3.71627117665084,0.0340852774305519,0.638882124742381,"sine",1,"Sine-cosine"
1050,20,0.22,0.165722700866999,1.31040067589422,3.70765898421294,0.037059126675642,0.625341972860911,"sine",1,"Sine-cosine"
1100,21,0.28,0.160941640249306,1.31780399134569,3.73520981115476,0.0366436910116695,0.629633953066936,"sine",1,"Sine-cosine"
1150,22,0.22,0.156511549654616,1.31561282965052,3.72703432267276,0.0366011610826608,0.628680810921621,"sine",1,"Sine-cosine"
1200,23,0.38,0.152392396370317,1.33786211952059,3.81088756812212,0.0377065744687965,0.653359000903306,"sine",1,"Sine-cosine"
100,1,0.62,1,1.02158868669866,2.77760400312101,0.0621503900293069,0.576839988961565,"sine",2,"Sine-cosine"
150,2,0.22,0.659753955386447,1.01235213132325,2.75206663017251,0.0463590677032548,0.627953961487738,"sine",2,"Sine-cosine"
200,3,0.28,0.517281857971787,1.03614709678995,2.81833728776079,0.0418543164446144,0.554593799800263,"sine",2,"Sine-cosine"
250,4,0.22,0.435275281648062,1.03005324284688,2.80121497538871,0.0418382060397621,0.571163169175157,"sine",2,"Sine-cosine"
300,5,0.16,0.380730787743176,1.00187916455388,2.72339472980545,0.0372993088181088,0.523131161574033,"sine",2,"Sine-cosine"
350,6,0.16,0.341278751846537,0.976624536917237,2.65547763026026,0.0354865963160356,0.484396568902287,"sine",2,"Sine-cosine"
400,7,0.24,0.311129489211826,0.978491313852508,2.66043944451183,0.0383188373241663,0.473744682204118,"sine",2,"Sine-cosine"
450,8,0.14,0.287174588749259,0.951496902510078,2.58958311296318,0.0368352235009857,0.431655374295926,"sine",2,"Sine-cosine"
500,9,0.32,0.267580520586744,0.974508827280538,2.64986534971938,0.0401049738887012,0.47075241227417,"sine",2,"Sine-cosine"
550,10,0.14,0.251188643150958,0.950897094824348,2.58803032684226,0.0387421986775165,0.439061310044705,"sine",2,"Sine-cosine"
600,11,0.16,0.237227148661716,0.933342285823381,2.54299440383814,0.0366650899119471,0.444096015684234,"sine",2,"Sine-cosine"
650,12,0.24,0.225160006420102,0.934693245861902,2.54643220930195,0.0350398593905401,0.431810473444926,"sine",2,"Sine-cosine"
700,13,0.3,0.214602110453007,0.9488569851518,2.58275584323153,0.0358243858138235,0.449938409903027,"sine",2,"Sine-cosine"
750,14,0.16,0.205268911144867,0.93366708572708,2.54382050232671,0.0335623311369301,0.449997186084287,"sine",2,"Sine-cosine"
800,15,0.14,0.196945129270852,0.91515424357562,2.49716039314928,0.0316299771845308,0.424113800913581,"sine",2,"Sine-cosine"
850,16,0.34,0.1894645708138,0.935237488081883,2.54781846241509,0.0346981291712338,0.44909428641085,"sine",2,"Sine-cosine"
900,17,0.28,0.182696676564573,0.943641535203853,2.56932067508096,0.0345911738542785,0.465054855279653,"sine",2,"Sine-cosine"
950,18,0.32,0.176537306841469,0.958823743592219,2.60862625474726,0.0393288665481485,0.504811928436489,"sine",2,"Sine-cosine"
1000,19,0.14,0.170902273217667,0.942758929909759,2.56705397949682,0.0385337554882132,0.49489250436918,"sine",2,"Sine-cosine"
1050,20,0.26,0.165722700866999,0.9470677201323,2.57813874038942,0.0375828078656946,0.49183302387143,"sine",2,"Sine-cosine"
1100,21,0.26,0.160941640249306,0.951252202778782,2.58894952019442,0.0368511884933659,0.498714132505109,"sine",2,"Sine-cosine"
1150,22,0.2,0.156511549654616,0.945930810090525,2.57520929414035,0.0354236141400375,0.485978318184107,"sine",2,"Sine-cosine"
1200,23,0.16,0.152392396370317,0.934653772759122,2.54633169570543,0.0339248548198766,0.472960748961707,"sine",2,"Sine-cosine"
100,1,0.52,1,0.921588686698657,2.51328003451036,0.0191254425455146,0.282784483056624,"sine",3,"Sine-cosine"
150,2,0.38,0.659753955386447,1.01791276418508,2.76741248911601,0.0171741817043068,0.296005533951921,"sine",3,"Sine-cosine"
200,3,0.26,0.517281857971787,1.03136209249234,2.8048837450263,0.0239098128618228,0.291550256665185,"sine",3,"Sine-cosine"
250,4,0.42,0.435275281648062,1.11232329487888,3.04141629937667,0.0299676180781497,0.331512101623796,"sine",3,"Sine-cosine"
300,5,0.3,0.380730787743176,1.13745152686993,3.11881002513869,0.0305316640138563,0.386321362679717,"sine",3,"Sine-cosine"
350,6,0.32,0.341278751846537,1.16680149952874,3.21170355714338,0.031198092737109,0.416172978991738,"sine",3,"Sine-cosine"
400,7,0.24,0.311129489211826,1.16866827646401,3.21770469091307,0.0312530035035622,0.485394090105589,"sine",3,"Sine-cosine"
450,8,0.16,0.287174588749259,1.14741735689656,3.15004694813577,0.0298139238321334,0.53922224938672,"sine",3,"Sine-cosine"
500,9,0.18,0.267580520586744,1.13296800878488,3.10485808424852,0.031015408097727,0.507353767862861,"sine",3,"Sine-cosine"
550,10,0.24,0.251188643150958,1.13447514064378,3.10954104281627,0.0306966369304753,0.543497823968559,"sine",3,"Sine-cosine"
600,11,0.36,0.237227148661716,1.16436576137516,3.20389020775081,0.03361422917885,0.567987292252012,"sine",3,"Sine-cosine"
650,12,0.22,0.225160006420102,1.16121352128528,3.19380667779772,0.0322063873771418,0.533436868205473,"sine",3,"Sine-cosine"
700,13,0.2,0.214602110453007,1.15391704952988,3.17058796792204,0.0310635521650718,0.518730941751834,"sine",3,"Sine-cosine"
750,14,0.18,0.205268911144867,1.14283252832805,3.13563758037748,0.0307737402250231,0.498793659205132,"sine",3,"Sine-cosine"
800,15,0.24,0.196945129270852,1.14401419910368,3.13934506174894,0.0322489611676477,0.48382171696162,"sine",3,"Sine-cosine"
850,16,0.24,0.1894645708138,1.14515098652856,3.14291585897166,0.0334093740487057,0.496185620408105,"sine",3,"Sine-cosine"
900,17,0.22,0.182696676564573,1.14259323305666,3.13488732690131,0.0338806240898357,0.481973311846147,"sine",3,"Sine-cosine"
950,18,0.18,0.176537306841469,1.13306021848722,3.10514439548841,0.0334412956154933,0.472715316321125,"sine",3,"Sine-cosine"
1000,19,0.26,0.170902273217667,1.13750367759088,3.11897267757117,0.0349471091173622,0.488195486260561,"sine",3,"Sine-cosine"
1050,20,0.16,0.165722700866999,1.12524019772672,3.08095679886653,0.0337319571442497,0.475631870156179,"sine",3,"Sine-cosine"
1100,21,0.24,0.160941640249306,1.12620584756822,3.08393336123821,0.0335763933858045,0.484442094278661,"sine",3,"Sine-cosine"
1150,22,0.2,0.156511549654616,1.12088445487996,3.06756612766005,0.0330541748319786,0.479219640978875,"sine",3,"Sine-cosine"
1200,23,0.18,0.152392396370317,1.11265526547596,3.04242612776892,0.0323292408186158,0.468137217601771,"sine",3,"Sine-cosine"
100,1,0.72,1,1.12158868669866,3.06972716617984,0.0297713048579231,0.194882560147309,"sine",4,"Sine-cosine"
150,2,0.18,0.659753955386447,1.08596197310779,2.96228809001978,0.0348907097702889,0.453540449557147,"sine",4,"Sine-cosine"
200,3,0.2,0.517281857971787,1.06837438993675,2.91064407973985,0.0286780247901546,0.424270301640703,"sine",4,"Sine-cosine"
250,4,0.16,0.435275281648062,1.03616401909479,2.81838498092706,0.0230153982589695,0.371591790825436,"sine",4,"Sine-cosine"
300,5,0.32,0.380730787743176,1.0689068668407,2.91219434319106,0.023734690951982,0.363022678768327,"sine",4,"Sine-cosine"
350,6,0.22,0.341278751846537,1.06412896431485,2.89831334990607,0.0239929172243593,0.363799285021105,"sine",4,"Sine-cosine"
400,7,0.32,0.311129489211826,1.09088610038707,2.97691074597616,0.0286748304443967,0.435894608729398,"sine",4,"Sine-cosine"
450,8,0.26,0.287174588749259,1.09835263969455,2.99922115419696,0.027594661202728,0.429831760983525,"sine",4,"Sine-cosine"
500,9,0.18,0.267580520586744,1.08390329158287,2.95619595529159,0.0252935679545,0.389979893548903,"sine",4,"Sine-cosine"
550,10,0.2,0.251188643150958,1.07536287771573,2.93105632259898,0.02890476559198,0.49981815434687,"sine",4,"Sine-cosine"
600,11,0.28,0.237227148661716,1.08627532655417,2.96321647865126,0.0284867760033646,0.47964438502916,"sine",4,"Sine-cosine"
650,12,0.12,0.225160006420102,1.06060708582228,2.88812379617166,0.0283925448011741,0.46966052827198,"sine",4,"Sine-cosine"
700,13,0.3,0.214602110453007,1.07477082511218,2.9293214966768,0.027735909751045,0.485667294157279,"sine",4,"Sine-cosine"
750,14,0.28,0.205268911144867,1.08421319502484,2.9571122325647,0.0282423766319702,0.496279178926427,"sine",4,"Sine-cosine"
800,15,0.28,0.196945129270852,1.0932726709713,2.98402383816651,0.0282944713474247,0.501354121384391,"sine",4,"Sine-cosine"
850,16,0.18,0.1894645708138,1.08304158414736,2.95364967648734,0.0276954135607378,0.489557871991638,"sine",4,"Sine-cosine"
900,17,0.28,0.182696676564573,1.09144563126933,2.97857688555707,0.0277584077994597,0.488360483488704,"sine",4,"Sine-cosine"
950,18,0.24,0.176537306841469,1.09250485511038,2.98173353671159,0.0275069197290202,0.493806293646233,"sine",4,"Sine-cosine"
1000,19,0.38,0.170902273217667,1.11745658700016,3.05706891806443,0.0274156540179225,0.502925912935516,"sine",4,"Sine-cosine"
1050,20,0.22,0.165722700866999,1.11513646918802,3.04998437967453,0.0271435956900398,0.496200085857468,"sine",4,"Sine-cosine"
1100,21,0.28,0.160941640249306,1.12253978463949,3.07264816622487,0.0286409915137547,0.519472047531155,"sine",4,"Sine-cosine"
1150,22,0.36,0.156511549654616,1.14226023989597,3.13384360464776,0.0295515149896913,0.540929344229773,"sine",4,"Sine-cosine"
1200,23,0.2,0.152392396370317,1.13707889841938,3.11764808429099,0.0288651400180459,0.545707711383836,"sine",4,"Sine-cosine"
